property_type,tenure,built_year,num_beds,num_baths,size_sqft,furnishing,subzone,planning_area,price,shop_dist,mrt_dist,commercials_dist,second_school_dist,primary_school_dist,density,available_unit_type_is_studio,available_unit_type_min_room,available_unit_type_max_room
condo,tenure-100,2025,3,2,1076,unfurnished,pearl's hill,outram,2554500.0,102.84239243823079,102.84254425540445,102.84241745222874,102.84292434034128,102.84229871615638,10897.435897435898,other,1,4
condo,freehold,2022,3,3,1249,unspecified,nassim,tanglin,4024600.0,102.83414254242305,102.83429995491524,102.83416848841051,102.83469345647536,102.83404529146193,4541.768045417681,other,1,5
condo,freehold,2024,4,4,2905,unspecified,tanglin,orchard,14167600.0,102.82867127935778,102.82882654121643,102.8286968670999,102.82921488727499,102.82857538494095,2208.955223880597,other,2,5
hdb,tenure-100,1983,2,1,710,unspecified,telok blangah way,bukit merah,399000.0,102.8207267329205,102.82087724616065,102.82075152966466,102.82125420817641,102.82063383368403,33345.37572254335,other,2,6
condo,freehold,2023,1,1,581,partial,farrer court,bukit timah,1533000.0,102.80631242742349,102.80646943148884,102.80633830530512,102.80686195815997,102.80621543461304,11059.413027916966,studio,1,4
hdb,tenure-100,2018,3,2,1216,unspecified,woodlands east,woodlands,672000.0,102.80957083692344,102.80975391075712,102.80960105725231,102.81020894174935,102.80945740145842,38762.48286665361,other,2,3
condo,tenure-100,2024,3,2,850,partial,serangoon garden,serangoon,1575000.0,102.87332609473995,102.87349412998991,102.87335381026337,102.87391309453427,102.87322214307483,11934.374173061657,studio,1,5
condo,freehold,2025,4,4,2056,unspecified,institution hill,river valley,6300000.0,102.83963644752382,102.83978982266352,102.83966172102463,102.8401736434103,102.83954174287177,8023.433520122262,studio,1,5
condo,tenure-100,2023,3,3,1098,unspecified,kent ridge,queenstown,1665300.0,102.79498881701782,102.79514089655748,102.79501387459165,102.79552161796104,102.79489493040194,43.79002682139143,studio,1,5
hdb,tenure-100,2018,3,2,1001,partial,fernvale,sengkang,630000.0,102.88420731227919,102.88437972114646,102.88423575634455,102.88480917016726,102.88410060189392,24586.051179126945,other,1,4
condo,tenure-100,2013,3,2,1679,unfurnished,sentosa,southern islands,3706600.0,102.84213642666332,102.84227941886333,102.84215997068594,102.84263834508295,102.84204827063392,407.0670191783122,other,3,6
condo,freehold,2022,2,1,678,unspecified,nassim,tanglin,2000200.0,102.83414254242305,102.83429995491524,102.83416848841051,102.83469345647536,102.83404529146193,4541.768045417681,other,1,5
hdb,tenure-100,1987,3,2,904,unspecified,bishan east,bishan,682500.0,102.85825848654513,102.85842203527109,102.8582854547086,102.8588302452875,102.85815736489457,15775.982167734745,studio,1,5
hdb,tenure-100,2010,1,1,506,unspecified,matilda,punggol,346500.0,102.89583027326891,102.8960046140298,102.89585903916056,102.89643869313858,102.89572234418026,38675.2611691487,other,1,3
hdb,tenure-100,1979,3,1,731,unspecified,crawford,kallang,420000.0,102.86832206800419,102.8684773824271,102.86834766460761,102.86886584831247,102.86822613965134,35508.47457627119,other,1,3
condo,tenure-100,2024,1,1,506,partial,central water catchment,central water catchment,1197000.0,102.7929906349344,102.79315568883293,102.79301785364025,102.79356751786128,102.7928885652386,0.2691159809142946,other,1,5
condo,tenure-100,2024,3,3,1216,unspecified,central water catchment,central water catchment,2551500.0,102.7929906349344,102.79315568883293,102.79301785364025,102.79356751786128,102.7928885652386,0.2691159809142946,studio,1,5
condo,tenure-100,2024,1,1,581,unspecified,gombak,bukit batok,892500.0,102.76314156767182,102.76331008545378,102.7631693632767,102.76373022415846,102.76303731384363,4042.6657981516914,other,1,4
hdb,tenure-100,2017,3,2,1001,unspecified,ghim moh,queenstown,1236900.0,102.78723323561202,102.7873895384258,102.78725899663537,102.78778038676361,102.78713668546838,28521.416803953874,other,2,3
hdb,tenure-100,1999,3,2,1087,partial,toa payoh central,toa payoh,932400.0,102.84885198078535,102.84901309516925,102.84887854343569,102.84941547008088,102.84875239469604,25304.795448387973,other,1,5
hdb,tenure-100,2017,3,2,1216,unspecified,anchorvale,sengkang,806400.0,102.89248161202961,102.89265550510014,102.8925103033406,102.89308851135068,102.89237396537199,32150.73160954099,other,3,4
condo,freehold,2023,3,2,904,partial,institution hill,river valley,2310000.0,102.84152082277905,102.84167444073108,102.84154613673012,102.84205884334979,102.8414259649445,8023.433520122262,other,1,4
condo,freehold,2025,2,1,570,unspecified,leedon park,bukit timah,1722900.0,102.8058476880269,102.80600431352168,102.80587350284885,102.80639593260508,102.80575093399567,3159.1856757419673,studio,1,4
house,tenure-1000,2010,5,5,5721,unspecified,kovan,hougang,6909000.0,102.88605187092563,102.88621895570702,102.88607942816348,102.88663563942038,102.88594851848399,12732.218002668582,other,5,6
hdb,tenure-100,1982,3,2,1453,unspecified,shangri-la,ang mo kio,997500.0,102.83507303180332,102.8352410095286,102.8351007376429,102.83565984213378,102.83496911717513,23201.04666375927,other,3,3
hdb,tenure-100,2002,4,2,1345,unspecified,jurong west central,jurong west,740200.0,102.70488334494136,102.70504669547546,102.70491027968272,102.7054544543257,102.70478235132589,45396.938412246345,studio,1,5
apartment,freehold,2025,4,4,1313,partial,frankel,bedok,2664900.0,102.91494511088095,102.91510146184991,102.91497088026587,102.91549240567188,102.9148485278434,8026.34334783924,other,3,5
hdb,tenure-100,2001,3,2,1270,unspecified,sembawang north,sembawang,596400.0,102.8181107996713,102.81829455961034,102.81814113430745,102.81875123427034,102.81799693130061,18314.808174973106,other,3,4
hdb,tenure-100,1992,4,2,1324,unspecified,hougang east,hougang,840000.0,102.89814676196241,102.89831545568272,102.89817458723326,102.89873599509555,102.8980423945005,29571.615046873147,other,4,4
hdb,tenure-100,1996,4,2,1580,unspecified,woodlands regional centre,woodlands,892500.0,102.78808312592048,102.78826507475337,102.78811315880074,102.78871741181052,102.78797040043503,16.78697330871244,other,1,7
hdb,tenure-100,1989,5,2,1400,unspecified,kembangan,bedok,1044800.0,102.91478465874458,102.91494370403699,102.9148108769222,102.91534110779183,102.91468637636072,15691.366816068361,studio,1,5
house,freehold,2010,6,5,8900,unspecified,hillcrest,bukit timah,11529000.0,102.80978807364367,102.80994935490696,102.80981466398693,102.81035213604012,102.80968838307273,3591.883178456287,studio,3,7
apartment,tenure-100,2011,4,6,4133,unspecified,sentosa,southern islands,9745500.0,102.8402198727128,102.84036256922471,102.84024336747758,102.84072078680221,102.84013190321605,407.0670191783122,other,2,5
house,freehold,2025,6,7,6381,unspecified,mountbatten,marine parade,9523500.0,102.89573228383298,102.89588685122247,102.89575775607615,102.89627352173686,102.8956368261042,5829.779776856125,studio,4,7
condo,freehold,2022,2,1,635,unfurnished,upper paya lebar,serangoon,1545600.0,102.88198039134403,102.88214354276386,102.88200729339145,102.8825507964911,102.88187951981212,18829.290006677053,studio,1,5
hdb,tenure-100,1968,2,2,731,unspecified,boon teck,toa payoh,367500.0,102.85444707300987,102.85460903623614,102.85447377706669,102.85501344545634,102.85434695143265,35013.1358968235,other,1,4
condo,tenure-100,2024,2,2,721,unspecified,kangkar,hougang,1155000.0,102.90356689864903,102.90373525950109,102.90359466848848,102.9041549999827,102.90346274102517,32052.80921183244,studio,1,5
condo,tenure-100,2014,1,1,571,unspecified,leonie hill,river valley,1708400.0,102.83613788458301,102.83629228793347,102.83616332934344,102.83667857446515,102.83604253149244,8466.757123473542,studio,1,5
hdb,tenure-100,1985,4,3,1593,unspecified,bukit batok central,bukit batok,837900.0,102.75049542568053,102.7506602756097,102.7505226102978,102.75107162225736,102.7503934854716,34099.71260777208,studio,1,6
hdb,tenure-100,2017,3,2,1001,unspecified,taman jurong,jurong west,585900.0,102.725471158368,102.72563188613495,102.72549765629034,102.72603335341347,102.72537181856292,26894.83258101462,other,1,5
condo,freehold,2023,3,2,927,unfurnished,mountbatten,marine parade,2401400.0,102.88916320007493,102.88931731430674,102.88918859681819,102.889702899357,102.88906802828895,5829.779776856125,other,1,5
condo,tenure-100,2026,4,3,1302,unspecified,sembawang springs,sembawang,1987600.0,102.83184285057415,102.83202483682058,102.8318728898031,102.83247725673152,102.83173010062669,8268.146261597236,other,2,5
hdb,tenure-100,1989,4,2,1321,unfurnished,tampines east,tampines,666800.0,102.96008178360437,102.96024819599761,102.96010922903963,102.96066325603297,102.9599788537882,30154.01616133711,studio,1,5
hdb,tenure-100,2014,2,2,721,unspecified,bedok reservoir,bedok,593200.0,102.92447058194513,102.9246320919727,102.92449721069917,102.92503540366151,102.92437074482542,10704.829151431093,other,1,5
hdb,tenure-100,1997,3,2,1550,unspecified,bukit batok south,bukit batok,942900.0,102.7639662271033,102.76412949725349,102.76399314861294,102.76453705411457,102.76386528301788,8265.057573073516,other,3,4
condo,tenure-100,2026,2,2,829,unspecified,clarke quay,singapore river,2331000.0,102.84714951346535,102.84730235104654,102.84717469744514,102.84768488176805,102.847055147711,447.9669193659545,studio,1,6
condo,freehold,2010,4,4,4219,unfurnished,balestier,novena,5355000.0,102.85159546034005,102.8517547855137,102.85162172496915,102.85215287018747,102.85149700267787,16832.762379321084,other,2,4
house,tenure-100,1997,6,5,8364,unspecified,west coast,clementi,3990000.0,102.75998055055271,102.76013791220565,102.76000648787402,102.76053130348389,102.75988333312254,9507.334624965402,other,6,6
house,tenure-100,2017,5,5,3855,unspecified,bedok south,bedok,4819500.0,102.94810760323587,102.94826656099643,102.94813380692199,102.94866374968188,102.94800937540268,15577.352950989223,studio,1,5
condo,tenure-100,2026,2,2,829,unspecified,clarke quay,singapore river,2337300.0,102.84714951346535,102.84730235104654,102.84717469744514,102.84768488176805,102.847055147711,447.9669193659545,studio,1,6
hdb,tenure-100,2017,2,2,1000,unspecified,rivervale,sengkang,575400.0,102.91119320089805,102.91136526020027,102.91122158680827,102.91179386688815,102.9110867104563,38049.71319311664,other,2,4
condo,freehold,2022,2,1,635,unspecified,nassim,tanglin,1806000.0,102.83296608730498,102.83312387296813,102.83299209544835,102.83351826942675,102.83286860100266,4541.768045417681,other,1,5
hdb,tenure-100,1987,3,2,904,fully,alexandra hill,bukit merah,546000.0,102.8133332328684,102.81348534348349,102.81335829566738,102.81386613652201,102.81323932629022,13092.003105590062,studio,1,5
hdb,tenure-100,1993,3,2,1335,unspecified,pasir ris drive,pasir ris,655100.0,102.96274073167493,102.96290775888349,102.96276827952698,102.96332429258426,102.96263741403324,33186.9740212221,studio,1,6
condo,tenure-100,2026,5,5,1679,unspecified,kampong java,kallang,3378900.0,102.85550786265696,102.85566458764788,102.85553369418437,102.8560564375138,102.8554110448911,10009.505703422054,studio,1,5
condo,freehold,2022,3,2,915,partial,upper paya lebar,serangoon,2226000.0,102.88198039134403,102.88214354276386,102.88200729339145,102.8825507964911,102.88187951981212,18829.290006677053,studio,1,5
condo,tenure-100,2026,2,2,829,partial,clarke quay,singapore river,2420200.0,102.84805670860393,102.84820956861677,102.84808189632257,102.84859215297854,102.84796232868368,447.9669193659545,studio,1,6
condo,tenure-100,2023,5,5,1722,unspecified,anchorvale,sengkang,2110500.0,102.89608043096482,102.89625394395145,102.89610905897484,102.89668603835129,102.89597302396076,32150.73160954099,other,2,5
house,freehold,2010,7,6,6200,unspecified,serangoon garden,serangoon,8190000.0,102.8685296783855,102.86869596839499,102.86855710319162,102.86911074930326,102.86842682756408,11934.374173061657,other,1,10
condo,freehold,2023,4,3,1496,unspecified,farrer court,bukit timah,4711400.0,102.80631242742349,102.80646943148884,102.80633830530512,102.80686195815997,102.80621543461304,11059.413027916966,studio,1,4
condo,tenure-100,2015,1,1,365,unspecified,tanjong pagar,downtown core,924000.0,102.8474787036789,102.84762824751962,102.84750333902166,102.84800288111833,102.84738641532847,4604.810996563574,studio,1,3
apartment,freehold,2015,1,1,441,fully,kampong java,kallang,766500.0,102.8571738530925,102.85733119035548,102.85719978661044,102.85772450794389,102.85707664912475,10009.505703422054,other,1,1
condo,tenure-100,2023,2,2,775,unspecified,upper thomson,bishan,1574000.0,102.84258298617962,102.8427478161835,102.84261016772362,102.84315910064169,102.84248105671765,7634.757760748149,other,1,5
condo,tenure-100,2025,1,2,484,unspecified,holland drive,queenstown,1566100.0,102.79692159587546,102.79707847000459,102.79694745208859,102.79747068661082,102.79682468520329,26938.602082005524,other,1,5
condo,freehold,2024,3,2,1432,unspecified,tanglin,orchard,6161400.0,102.82867127935778,102.82882654121643,102.8286968670999,102.82921488727499,102.82857538494095,2208.955223880597,other,2,5
other,tenure-1000,2010,5,5,5866,partial,dairy farm,bukit panjang,7080000.0,102.77344199118549,102.77361087619397,102.77346984798675,102.77403189374692,102.77333750553836,5615.341047010276,other,4,6
condo,freehold,2019,1,1,517,partial,kampong bugis,kallang,1667400.0,102.87003090073891,102.87018682109509,102.8700565982771,102.87057673949857,102.8699345901813,1239.5580706009162,studio,1,4
hdb,tenure-100,1994,3,2,1313,partial,woodgrove,woodlands,617400.0,102.78292897345321,102.78310937268498,102.7829587482028,102.7835579952296,102.78281722542629,20304.04999399111,other,1,7
house,freehold,2011,4,4,4660,unspecified,leedon park,bukit timah,4725000.0,102.79440714582776,102.79456603957362,102.7944333384415,102.79496309880497,102.79430896140327,3159.1856757419673,other,4,5
condo,tenure-100,2023,5,5,1819,partial,moulmein,novena,4284000.0,102.84421227820445,102.84436923201474,102.84423814781617,102.84476163226437,102.84411531634187,6901.669758812616,studio,1,6
hdb,tenure-100,2008,3,2,1184,unspecified,yunnan,jurong west,607700.0,102.69809056537923,102.69825234390093,102.69811723825251,102.69865633476151,102.69799056338974,30594.207496713952,other,3,5
condo,tenure-100,2013,3,2,1679,unfurnished,sentosa,southern islands,3696000.0,102.84213642666332,102.84227941886333,102.84215997068594,102.84263834508295,102.84204827063392,407.0670191783122,other,3,6
condo,tenure-100,2023,3,2,818,unspecified,sembawang east,sembawang,976500.0,102.83255024377982,102.83273365239621,102.8325805199347,102.83318948246676,102.83243659670836,22872.971903442816,other,2,5
condo,tenure-100,2023,2,1,689,unspecified,dhoby ghaut,museum,1862700.0,102.84962118540149,102.84977572176845,102.8496466523544,102.85016232511146,102.84952574814916,1441.4414414414414,other,1,3
condo,freehold,2014,2,2,861,unspecified,frankel,bedok,1615800.0,102.92570697037071,102.9258649723457,102.92573301479214,102.9262598729378,102.92560934580713,8026.34334783924,studio,1,6
hdb,tenure-100,2014,3,2,861,unfurnished,clementi north,clementi,819000.0,102.76884917312206,102.76900772559414,102.76887530882165,102.76940397059009,102.76875120444932,29068.7115326405,other,2,5
condo,freehold,2022,2,1,592,unfurnished,nassim,tanglin,1822800.0,102.83296608730498,102.83312387296813,102.83299209544835,102.83351826942675,102.83286860100266,4541.768045417681,other,1,5
condo,freehold,2022,4,5,1572,unspecified,nassim,tanglin,4714500.0,102.83414254242305,102.83429995491524,102.83416848841051,102.83469345647536,102.83404529146193,4541.768045417681,other,1,5
hdb,tenure-100,2015,2,2,968,partial,waterway east,punggol,661500.0,102.91521099609143,102.91538630625269,102.91523992350758,102.91582270656605,102.91510245520524,33964.54472199838,other,1,4
condo,tenure-100,2026,2,2,732,unspecified,tagore,ang mo kio,1530900.0,102.83809836540188,102.8382697398878,102.8381266370476,102.83869671608728,102.83799230832655,2384.380061184092,other,1,4
hdb,tenure-100,2016,3,2,1000,unspecified,matilda,punggol,567000.0,102.89979460757125,102.89996980425968,102.89982351604522,102.9004059349191,102.89968613855814,38675.2611691487,other,2,3
hdb,tenure-100,1999,4,3,1517,unspecified,woodlands east,woodlands,756000.0,102.80639817426656,102.8065795187881,102.80642810653559,102.80703040408277,102.80628582956732,38762.48286665361,other,1,7
